"date","_5SP151040-open","_5SP151040-high","_5SP151040-low","_5SP151040-close","_5SP151040-vol"
"5/28/2009","129.02","134.44","129.02","133.22","979512"
"5/29/2009","134.17","137.63","134.17","135.73","564892"
"6/1/2009","137.98","145.97","137.98","143.78","1215990"
"6/2/2009","143.82","146.22","142.78","145.09","1257207"
"6/3/2009","144.65","144.65","134.9","137.58","1320078"
"6/4/2009","137.91","144.17","137.91","143.3","1017633"
"6/5/2009","143.53","145.77","139.95","142.52","1045896"
"6/8/2009","143.11","143.11","137.58","141.47","882472"
"6/9/2009","141.86","147.01","141.64","145.99","1099906"
"6/10/2009","146.91","149.25","144.02","147.45","1303148"
"6/11/2009","147.54","152.49","147.54","151.29","949594"
"6/12/2009","150.19","150.19","144.32","145.57","1073880"
"6/15/2009","145.1","145.1","138.19","138.61","1008088"
"6/16/2009","138.92","142.64","135.45","136.65","1256435"
"6/17/2009","136.49","136.49","131.12","134.05","1222024"
"6/18/2009","134.1","137.02","132.07","134.46","963018"
"6/19/2009","134.65","137.99","134.65","135.99","995106"
"6/22/2009","135.49","135.49","124.48","124.54","1175784"
"6/23/2009","124.67","128.96","123.82","127.85","1210669"
"6/24/2009","128.36","133.52","128.36","130.32","1029934"
"6/25/2009","130.29","134.54","129.42","134.53","898780"
"6/26/2009","134.27","135.73","133.54","134.23","843842"
"6/29/2009","134.24","135.46","132.68","133.6","572822"
"6/30/2009","133.86","134.88","129.86","131.15","876740"
"7/1/2009","131.31","135.92","131.31","131.95","853134"
"7/2/2009","131.55","131.55","127.45","127.55","724358"
"7/6/2009","127.26","127.26","120.1","121.7","1199142"
"7/7/2009","121.82","123.91","120.37","120.66","1243720"
"7/8/2009","120.67","123.5","115.23","118.78","1574197"
"7/9/2009","119.68","123","119.68","120.24","1572430"
"7/10/2009","120.15","120.68","117.76","119.96","814536"
"7/13/2009","120.06","122.39","116.95","122.02","584252"
"7/14/2009","123.4","126.51","123.4","124.29","805286"
"7/15/2009","124.64","130.48","124.64","129.95","988866"
"7/16/2009","129.84","134.31","129.26","133.74","925024"
"7/17/2009","133.71","136.71","133.07","136.03","692496"
"7/20/2009","135.57","140.19","135.57","138.83","955698"
"7/21/2009","138.97","141.25","134.52","138.52","1228770"
"7/22/2009","138.48","138.5","134.97","137.12","931372"
"7/23/2009","137.34","140.42","136.01","139.24","1054081"
"7/24/2009","139.03","141.2","137.76","140.08","781846"
"7/27/2009","140.44","142.27","139.23","140.83","761962"
"7/28/2009","140.52","140.52","135.6","138","774042"
"7/29/2009","138.26","138.26","131.74","132.86","960002"
"7/30/2009","134.05","138.21","134.05","136.97","869462"
"7/31/2009","136.68","142.3","136.3","140.84","845534"
"8/3/2009","141.61","149.35","141.61","148.93","1284338"
"8/4/2009","148.46","150.49","146.78","148","1044060"
"8/5/2009","148.16","151.52","146.65","150.68","1067879"
"8/6/2009","151.37","153.45","147.9","149.88","1243772"
"8/7/2009","150.64","152.45","148.2","150.49","881130"
"8/10/2009","149.76","149.76","145.16","146.34","735922"
"8/11/2009","146.21","146.21","143.39","144.53","757570"
"8/12/2009","144.04","147.3","143.3","147.3","629802"
"8/13/2009","147.64","152.67","147.64","152.65","908114"
"8/14/2009","152.94","152.94","146.96","148.33","803998"
"8/17/2009","147.04","147.04","138.71","139.39","899476"
"8/18/2009","139.76","143.03","139.76","142.73","747880"
"8/19/2009","141.56","144.6","138.48","143.64","993154"
"8/20/2009","143.81","146.33","143.81","144.62","840228"
"8/21/2009","144.69","148.76","144.69","148.42","799794"
"8/24/2009","148.82","151.65","147.33","147.61","780696"
"8/25/2009","147.83","150.07","145.65","146.23","715470"
"8/26/2009","146","146.53","143.66","144.12","795800"
"8/27/2009","144.12","146.57","140.79","146.06","837948"
"8/28/2009","146.48","149.99","146.48","148.72","583298"
"8/31/2009","148.39","148.39","143.19","143.94","700996"
"9/1/2009","143.89","146.17","139.91","140.17","975176"
"9/2/2009","139.89","144.33","139.32","143.74","754928"
"9/3/2009","145","148.82","144.72","148.71","724440"
"9/4/2009","148.73","150.9","146.55","150.77","547166"
"9/8/2009","151.35","156.32","151.35","153.88","498678"
"9/9/2009","153.99","155.2","152.01","153.79","761630"
"9/10/2009","153.23","157.61","151.71","157.49","741654"
"9/11/2009","158.02","161.5","157.14","157.94","636612"
"9/14/2009","158.04","158.66","155.06","158.62","646162"
"9/15/2009","158.81","163.99","158.2","163.14","1117405"
"9/16/2009","163.86","166.79","163.86","165.59","1028390"
"9/17/2009","165.15","168.41","162.29","163.96","1015676"
"9/18/2009","163.97","164.46","161.11","162.9","560416"
"9/21/2009","161.97","161.97","157.05","160.81","636010"
"9/22/2009","161.89","166.15","161.89","165.23","831776"
"9/23/2009","165.42","166.56","162.5","166.08","494990"
"9/24/2009","161.49","162.77","155.45","156.52","975788"
"9/25/2009","156.48","157.39","153.13","153.43","807612"
"9/28/2009","153.24","157.32","152.73","155.86","649452"
"9/29/2009","155.88","158.33","155.36","155.52","702944"
"9/30/2009","156.56","158.27","153.9","155.32","881128"
"10/1/2009","155.32","155.43","149.07","149.07","1138003"
"10/2/2009","148.54","151.16","145.56","148.31","1009277"
"10/5/2009","148.37","153.69","148.37","152.73","803182"
"10/6/2009","153.92","159.15","153.92","156.73","759212"
"10/7/2009","157.65","160.84","157.34","160.82","955642"
"10/8/2009","161.22","165.54","161.22","163.78","1808273"
"10/9/2009","163.49","164.02","160.65","162.42","766396"
"10/12/2009","162.47","165.53","161.71","161.71","453318"
"10/13/2009","161.93","164.22","160.39","163.49","820264"
"10/14/2009","164.48","166.41","164.45","165.91","789030"
"10/15/2009","165.86","166.47","163.51","165.73","711762"
"10/16/2009","165.64","165.64","162.67","163.55","761124"
"10/19/2009","163.59","167.18","163.2","166.43","663680"
"10/20/2009","166.65","167.26","162.58","164.65","867478"
"10/21/2009","164.17","168.93","162.97","164.63","968598"
"10/22/2009","165.29","166.3","162.37","165.98","812358"
"10/23/2009","166","168.48","162.84","163.44","780488"
"10/26/2009","163.45","166.83","158.67","159.08","899664"
"10/27/2009","159.05","159.1","153.61","154.29","1140166"
"10/28/2009","153.97","153.97","146.63","146.91","1283256"
"10/29/2009","148.22","155.99","148.22","154.84","1145593"
"10/30/2009","154.71","154.71","147.17","149.15","1258687"
"11/2/2009","149.28","154.13","145.98","149.82","1050107"
"11/3/2009","149.18","155.57","147.04","154.53","1005255"
"11/4/2009","155.53","159.21","155.25","155.46","1044908"
"11/5/2009","155.39","158.69","155.39","158.59","665270"
"11/6/2009","158.08","161.88","157.37","160.07","773318"
"11/9/2009","160.15","167.33","160.15","166.52","740552"
"11/10/2009","166.4","166.83","162.93","165.48","738684"
"11/11/2009","166.78","169.89","166.78","167.17","754800"
"11/12/2009","166.92","167.89","162.61","163.33","720556"
"11/13/2009","163.36","166.8","163.16","165.04","579196"
"11/16/2009","165.87","172.25","165.87","170.82","797582"
"11/17/2009","170.09","172.6","168.14","172.6","652588"
"11/18/2009","173.13","174.26","170.19","171.84","688066"
"11/19/2009","171.29","171.29","166.05","169.89","791556"
"11/20/2009","169.62","169.76","166.6","169.36","633740"
"11/23/2009","170.52","175","170.52","171.47","646466"
"11/24/2009","171.56","171.96","169.14","171.55","682732"
"11/25/2009","171.88","175.46","171.88","175.46","554434"
"11/27/2009","175.28","175.28","168.15","170.16","475594"
"11/30/2009","169.74","171.86","169.01","169.99","757154"
"12/1/2009","170.84","176.02","170.84","173.85","744030"
"12/2/2009","174.23","177.79","174.23","177.06","953910"
"12/3/2009","176.64","177.38","173.14","173.38","807588"
"12/4/2009","173.31","174.28","164.39","167.8","1232649"
"12/7/2009","167.77","170.1","165.66","166.92","644644"
"12/8/2009","166.86","166.86","162.53","162.96","633086"
"12/9/2009","163.48","167.52","163.11","167.43","786024"
"12/10/2009","167.84","169.31","166.26","166.94","730178"
"12/11/2009","167","170.27","167","168.31","1195288"
"12/14/2009","168.35","171.82","168.35","171.5","763120"
"12/15/2009","171.46","172.73","169.62","169.91","543268"
"12/16/2009","169.95","173.38","169.95","171.83","732414"
"12/17/2009","171.09","171.09","165.87","165.94","740230"
"12/18/2009","166.48","168.27","165.13","167.76","883226"
"12/21/2009","167.81","172.06","167.81","172.04","862842"
"12/22/2009","171.66","172.73","170.17","172.46","757620"
"12/23/2009","172.48","177.42","172.48","177.06","634518"
"12/24/2009","177.79","179.81","177.79","179.43","340014"
"12/28/2009","180.32","181.56","177.5","178.39","541406"
"12/29/2009","178.96","179.86","176.62","177.33","351424"
"12/30/2009","176.84","178.02","174.99","177.9","464840"
"12/31/2009","178.13","179.22","176.23","176.23","361138"
"1/4/2010","176.31","183.3","176.31","182.53","697668"
"1/5/2010","182.48","184.33","180.92","182.61","913466"
"1/6/2010","182.73","190.33","182.73","189.29","1108916"
"1/7/2010","189.27","189.27","184.84","187.12","905722"
"1/8/2010","187.14","192.56","186.75","192.38","1023674"
"1/11/2010","192.53","197.5","191.23","192.57","1433785"
"1/12/2010","191.34","191.34","182.26","183.55","1804891"
"1/13/2010","184.58","186.7","181.17","186.45","1101552"
"1/14/2010","186.44","187.32","183.9","184.8","774646"
"1/15/2010","184.79","184.79","181.15","181.94","901578"
"1/18/2010","181.94","181.94","181.94","181.94","0"
"1/19/2010","182.28","184.66","181.77","184.6","905444"
"1/20/2010","183.56","183.56","176.76","179.71","1013363"
"1/21/2010","179","179","167.71","167.98","1819347"
"1/22/2010","167.72","169.49","162.47","162.87","1928897"
"1/25/2010","163.11","166.68","163.05","163.55","1191270"
"1/26/2010","163.41","163.84","159.54","159.87","1513011"
"1/27/2010","159.18","160.76","153.37","157.62","1753423"
"1/28/2010","157.76","160","152.11","153.93","1518328"
"1/29/2010","153.97","158.15","149.75","150.43","1366176"
"2/1/2010","150.49","159.63","150.49","159.61","1188670"
"2/2/2010","160.9","162.52","159.13","161.33","952392"
"2/3/2010","161.29","163.33","158.75","159.27","1062961"
"2/4/2010","157.89","157.89","150.09","150.17","1411824"
"2/5/2010","150.13","156.53","148.35","156.48","1632938"
"2/8/2010","156.47","158.69","153","153.13","1102528"
"2/9/2010","153.75","159.73","153.75","157.97","1322429"
"2/10/2010","157.93","157.93","153.21","156.12","1065099"
"2/11/2010","156.13","162.72","156.13","162.29","1187673"
"2/12/2010","162.26","162.39","157.98","161.65","1271412"
"2/16/2010","161.68","167.51","161.68","167.2","1258454"
"2/17/2010","167.46","168.45","164.44","165.89","974584"
"2/18/2010","165.84","169.8","165.59","169.32","1009436"
"2/19/2010","169.28","172.97","167.82","171.48","1068928"
"2/22/2010","171.52","172.4","169.76","170.08","786566"
"2/23/2010","169.71","169.71","163.36","164.47","1041838"
"2/24/2010","164.46","165.87","162.5","163.81","1110006"
"2/25/2010","163.68","167.9","160.02","167.7","1255566"
"2/26/2010","167.73","168.84","165.1","168.6","785728"
"3/1/2010","168.52","172.38","168.52","172.2","933334"
"3/2/2010","172.32","176.89","172.32","174.86","1013861"
"3/3/2010","174.87","178.92","174.87","176.34","996626"
"3/4/2010","176.34","177.23","174.25","176.26","1184582"
"3/5/2010","176.94","181","176.94","180.57","1085858"
"3/8/2010","180.47","182.53","179.76","180.53","956496"
"3/9/2010","180.36","181.59","178.48","179.58","993354"
"3/10/2010","179.51","181.74","177.77","179.01","964370"
"3/11/2010","178.95","179.71","176.15","179.71","776094"
"3/12/2010","179.79","182.16","179.79","180.69","876940"
"3/15/2010","180.63","180.63","177.6","179.79","723920"
"3/16/2010","180.44","184.46","180.44","184.43","937402"
"3/17/2010","184.44","186.77","183.29","183.81","1460842"
"3/18/2010","183.8","186.3","181.59","181.93","1072582"
"3/19/2010","181.95","183.38","178.44","179.81","1145745"
"3/22/2010","179.53","182.54","176.44","182.29","852954"
"3/23/2010","182.33","186.61","181.69","186.5","1026747"
"3/24/2010","185.53","186.19","183.8","184.29","1069330"
"3/25/2010","184.57","186.88","179.44","179.74","1207737"
"3/26/2010","179.75","184.73","179.75","183.16","978484"
"3/29/2010","184.22","188.09","184.22","188.07","844742"
"3/30/2010","188.11","189.6","186.35","187.67","803308"
"3/31/2010","187.63","189.27","186.73","187.15","676154"
"4/1/2010","187.45","192.89","187.45","192.6","882248"
"4/5/2010","192.96","196.79","192.75","196.6","891434"
"4/6/2010","196.56","199.05","195.75","196.74","1015150"
"4/7/2010","196.73","197.6","193.4","194.69","1030241"
"4/8/2010","194.54","194.91","191.69","194.71","840932"
"4/9/2010","194.69","196.02","191.99","193.78","1197868"
"4/12/2010","193.76","194.83","191.68","192.28","1029434"
"4/13/2010","191.71","192.32","189.53","192.08","1465661"
"4/14/2010","192.38","194.25","191.75","193.2","816592"
"4/15/2010","193.16","193.16","189.83","190.21","779384"
"4/16/2010","190.17","190.17","182.91","184.53","1328959"
"4/19/2010","184.44","184.44","179.49","182.84","1140208"
"4/20/2010","182.89","185.66","182.38","182.55","1029796"
"4/21/2010","182.69","183.39","177.93","181.11","1163805"
"4/22/2010","180.61","183.9","177.44","183.76","977654"
"4/23/2010","183.74","185.82","183.19","185.44","840558"
"4/26/2010","185.51","188.91","185.51","186.16","744474"
"4/27/2010","186.09","186.09","178.53","179.1","1512293"
"4/28/2010","179.41","182.65","178.88","181.49","1064039"
"4/29/2010","181.52","183.52","181.03","182.28","1098195"
"4/30/2010","182.29","184.02","178.91","179.22","972536"
"5/3/2010","179.28","180.36","173.23","176.2","1253844"
"5/4/2010","175.8","175.8","168.35","170.24","1492933"
"5/5/2010","169.74","174.49","165.04","170.63","1560800"
"5/6/2010","170.56","175.38","160.24","168.36","1937903"
"5/7/2010","168.37","171.02","162.12","166.57","1968523"
"5/10/2010","166.71","176.25","166.71","176.24","1190197"
"5/11/2010","175.69","177.44","173.66","173.77","1291990"
"5/12/2010","174.55","178.9","174.55","178.21","1215665"
"5/13/2010","178.13","181.35","175.85","176.32","1282022"
"5/14/2010","177.28","177.28","169.72","172.7","1247894"
"5/17/2010","172.75","172.75","165.37","169.42","1281422"
"5/18/2010","170.46","173.82","165.81","166.15","1352886"
"5/19/2010","166.09","167","160.92","165.21","1459371"
"5/20/2010","165.11","165.11","155.54","155.81","1757623"
"5/21/2010","155.73","161.99","154.23","160.64","1490979"
"5/24/2010","160.62","162.9","158.24","158.26","850038"
"5/25/2010","157.54","162.94","153.11","162.76","1647268"
"5/26/2010","162.83","166.95","160.89","161.07","1332901"
"5/27/2010","163.05","169.99","163.05","169.93","1003241"
"5/28/2010","169.86","169.86","165.37","166.8","803476"
"6/1/2010","165.97","167.2","160.85","160.85","885772"
"6/2/2010","160.86","166.24","160.86","166.24","821476"
"6/3/2010","166.3","167.04","159.65","162.24","894714"
"6/4/2010","160.79","160.79","154.66","155.27","1164803"
"6/7/2010","155.31","156.57","151.19","151.35","1034237"
"6/8/2010","151.38","156.8","151.38","156.18","1121758"
"6/9/2010","156.22","160.13","154.77","155.62","1041546"
"6/10/2010","155.68","161.94","155.68","161.92","832084"
"6/11/2010","161.67","163.72","161","163.44","694546"
"6/14/2010","164.94","165.92","162.44","162.61","755722"
"6/15/2010","162.73","166.86","162.54","166.77","788066"
"6/16/2010","166.7","168.42","164.79","167.29","685660"
"6/17/2010","167.25","168.24","164.38","166.01","829376"
"6/18/2010","166.07","167.67","165.79","166.79","752494"
"6/21/2010","166.82","173.41","166.82","168.99","1408384"
"6/22/2010","168.98","169.9","164.44","164.71","846256"
"6/23/2010","164.71","165.98","161.38","165.17","940664"
"6/24/2010","165.15","165.15","161.21","161.36","836416"
"6/25/2010","161.38","167.96","161.38","167.34","998046"
"6/28/2010","167.18","167.18","163.25","163.91","745548"
"6/29/2010","162.69","162.69","155.31","156.28","1173156"
"6/30/2010","156.25","158.68","153.76","154.17","998898"
"7/1/2010","154.14","155.94","148.45","150.97","1181571"
"7/2/2010","150.98","152.8","149.74","150.56","614300"
"7/6/2010","152.04","155.1","149.38","150.92","930308"
"7/7/2010","150.89","158.11","150.78","158.11","956720"
"7/8/2010","158.39","159.68","156.03","159.41","771204"
"7/9/2010","159.44","165.34","159.44","164.35","765994"
"7/12/2010","164.31","164.31","158.8","160.09","944082"
"7/13/2010","160.61","164.05","160.61","162.17","1100513"
"7/14/2010","162.19","163.78","160.3","162.08","870586"
"7/15/2010","162.09","162.09","158.12","160.42","740120"
"7/16/2010","160.28","160.28","153.98","154.17","794260"
"7/19/2010","154.3","155.18","151.98","154.59","719556"
"7/20/2010","154.23","161.64","153.28","161","996122"
"7/21/2010","161.08","166.05","160.02","161.16","1019804"
"7/22/2010","162.58","167.76","162.58","166.21","932654"
"7/23/2010","166.2","170.22","165.39","169.71","931216"
"7/26/2010","169.7","170.89","168.09","169.93","807508"
"7/27/2010","169.95","169.95","163.59","165.51","1144184"
"7/28/2010","165.28","166.28","163.41","164.01","818280"
"7/29/2010","164.03","167.12","162.59","164.4","726628"
"7/30/2010","164.21","166.29","162.54","165.68","699750"
"8/2/2010","165.97","171.4","165.97","171.06","794090"
"8/3/2010","171","171.25","169.18","169.66","810174"
"8/4/2010","169.62","171.99","168.7","171.59","787070"
"8/5/2010","171.53","171.53","168.99","170.9","533588"
"8/6/2010","170.87","173.84","170.17","171.58","688008"
"8/9/2010","171.54","173.19","170.82","172.68","454416"
"8/10/2010","171.43","171.43","168.01","170.3","721252"
"8/11/2010","168.64","168.64","162.75","163.04","816804"
"8/12/2010","162.68","166.37","161.65","164.92","648388"
"8/13/2010","164.87","165.06","162.94","163.38","497220"
"8/16/2010","163.95","166.47","163.68","165.2","462356"
"8/17/2010","165.24","171.49","165.24","169.7","695118"
"8/18/2010","169.7","172.8","168.27","171.62","836368"
"8/19/2010","171.57","173.58","167.18","167.95","864300"
"8/20/2010","167.82","167.82","164.15","166.39","617782"
"8/23/2010","166.44","167.36","163.63","163.71","546836"
"8/24/2010","162.92","162.92","158.02","158.55","841882"
"8/25/2010","158.48","159.95","156.33","159.51","733610"
"8/26/2010","160.71","162.84","159.47","159.63","663848"
"8/27/2010","160.58","165.33","159.03","165.31","763736"
"8/30/2010","165.26","166.55","163.37","163.37","643104"
"8/31/2010","163.72","167.87","163.58","166.24","735896"
"9/1/2010","167.66","171.78","167.66","171.45","803292"
"9/2/2010","171.47","174.19","170.29","174.19","697460"
"9/3/2010","174.33","176.13","174.33","175.69","579942"
"9/7/2010","175.63","178.39","174.41","177.67","571166"
"9/8/2010","176.65","180.03","176.65","178.2","777914"
"9/9/2010","178.26","179.31","174.71","175.76","743368"
"9/10/2010","175.73","178","175.08","177.47","362290"
"9/13/2010","177.71","181.83","177.71","180.81","639960"
"9/14/2010","180.76","182.63","178.47","180.27","864530"
"9/15/2010","180.21","180.21","178.09","179.62","760404"
"9/16/2010","179.58","181.62","178.88","179.85","705610"
"9/17/2010","180.14","180.31","178.17","178.8","647904"
"9/20/2010","178.84","180.95","177.88","180.58","662118"
"9/21/2010","180.58","180.58","176.27","179.73","925018"
"9/22/2010","179.72","184.15","179.72","182.27","1018450"
"9/23/2010","182.24","183.12","178.77","180.03","940572"
"9/24/2010","180.3","184.7","180.3","183.69","808482"
"9/27/2010","183.69","184.29","182.37","182.76","617388"
"9/28/2010","181.99","185.42","179.75","184.98","778104"
"9/29/2010","184.95","185.99","183.77","184.63","592826"
"9/30/2010","185.22","186.45","180.93","183.02","668352"
"10/1/2010","183.28","187.76","183.28","187.58","728318"
"10/4/2010","187.57","187.57","182.42","183.7","752898"
"10/5/2010","184.68","190.21","184.68","189.14","851774"
"10/6/2010","189.2","193.82","189.2","192.51","772930"
"10/7/2010","192.58","193.25","186.37","188.34","649754"
"10/8/2010","188.72","195.3","188.72","194.64","1291392"
"10/11/2010","194.64","196.46","193.01","194.18","575432"
"10/12/2010","194.28","194.28","190.2","193.84","796164"
"10/13/2010","194.16","199.44","194.16","198.09","894934"
"10/14/2010","198.11","198.73","195.08","196.38","756566"
"10/15/2010","196.04","196.3","192.1","194.67","942368"
"10/18/2010","194.61","194.61","191.38","193.83","572012"
"10/19/2010","192.33","192.33","185.56","186.51","900284"
"10/20/2010","187.53","192.06","187.53","190.6","721512"
"10/21/2010","193.65","193.72","186.04","188.74","888304"
"10/22/2010","189.17","189.17","185.84","187.12","578004"
"10/25/2010","189.35","192.45","188.75","189.4","641502"
"10/26/2010","189.16","190.82","186.05","190.48","826798"
"10/27/2010","188.22","188.22","184.55","187.05","822680"
"10/28/2010","187.21","190.01","187.21","188.38","592018"
"10/29/2010","188.35","190.98","187.7","190.66","850832"
"11/1/2010","191.98","193.42","190.81","192.25","624470"
"11/2/2010","192.45","194.58","192.23","193.48","647346"
"11/3/2010","193.47","193.47","188.78","192.22","748096"
"11/4/2010","192.26","201.76","192.26","201.74","880174"
"11/5/2010","201.74","206.22","201.08","204.22","882182"
"11/8/2010","204.15","204.91","201.97","204.67","606664"
"11/9/2010","205.21","208.3","198.15","199.59","1073345"
"11/10/2010","199.6","203.23","197.24","203.07","775338"
"11/11/2010","202.73","205.87","202.5","205.74","463596"
"11/12/2010","206.39","206.39","198.05","200.5","797720"
"11/15/2010","200.42","201.49","197.64","197.8","557442"
"11/16/2010","197.68","197.68","189.55","191.42","987936"
"11/17/2010","191.12","194.14","190.19","190.54","611506"
"11/18/2010","194.5","197.32","194.5","194.82","707392"
"11/19/2010","194.82","197.51","192.74","197.21","620508"
"11/22/2010","195.98","198.3","194.56","198.03","558120"
"11/23/2010","197.8","197.8","192.93","193.78","645988"
"11/24/2010","193.84","196.25","193.84","196.06","458760"
"11/26/2010","195.89","195.89","191.77","192.47","231468"
"11/29/2010","191.26","193.04","189.23","192.94","457850"
"11/30/2010","194.82","198.33","192.95","195.27","679800"
"12/1/2010","197.32","201.57","197.32","201.54","696874"
"12/2/2010","202.66","206.49","202.66","205.81","878388"
"12/3/2010","205.4","209.02","205.4","208.66","638080"
"12/6/2010","208.53","211.61","208.53","210.42","596736"
"12/7/2010","210.45","215.62","210.41","210.64","903506"
"12/8/2010","210.64","212.02","205.6","207.03","752626"
"12/9/2010","207.18","210.23","207.18","208.82","516372"
"12/10/2010","208.84","212.56","207.66","212.35","488648"
"12/13/2010","212.37","218.23","212.37","218.17","487382"
"12/14/2010","215.63","216.77","213.85","215.06","628802"
"12/15/2010","215.03","215.26","211.5","211.62","583940"
"12/16/2010","210.93","212.89","209.57","212.89","852412"
"12/17/2010","213.66","217","213.66","216.5","887780"
"12/20/2010","216.57","219.56","216.53","217.62","679838"
"12/21/2010","217.7","220.72","217.7","220.31","579256"
"12/22/2010","221.4","221.4","219.11","219.79","520134"
"12/23/2010","219.76","222.19","219.04","221.2","403226"
"12/27/2010","221.61","222.09","219.22","221.62","339586"
"12/28/2010","221.62","224.07","221.62","222.49","247426"
"12/29/2010","222.46","223.2","222.18","222.53","376254"
"12/30/2010","222.53","224.6","222.53","222.82","250352"
"12/31/2010","222.66","224.21","222.38","223.46","337402"
"1/3/2011","223.49","228.97","223.49","227.76","564508"
"1/4/2011","225.28","226.98","219.08","224.51","1359548"
"1/5/2011","224.36","224.46","219.77","223.97","956512"
"1/6/2011","223.95","223.95","219.66","220.57","653382"
"1/7/2011","220.12","221.74","217.39","219.85","1036104"
"1/10/2011","219.78","221.63","217.59","220.67","620602"
"1/11/2011","221.7","226","221.7","225.78","1135864"
"1/12/2011","225.56","227.43","224.8","226.06","976758"
"1/13/2011","226.06","226.1","220.75","221.24","1152354"
"1/14/2011","221.23","221.31","218.7","220.9","627156"
"1/18/2011","220.7","223.79","220.7","223.68","740272"
"1/19/2011","223.67","224.62","217.48","217.48","636118"
"1/20/2011","217.41","217.41","210.55","214.48","1078770"
"1/21/2011","214.01","215.71","211.54","212.73","549776"
"1/24/2011","211.49","216.31","211.11","212.97","893098"
"1/25/2011","212.9","212.9","208.47","209.51","912132"
"1/26/2011","212.05","220.84","212.05","220.28","1066050"
"1/27/2011","220.4","220.84","213.68","215.59","535862"
"1/28/2011","215.47","216.55","211.42","212.02","836402"
"1/31/2011","212.04","216.31","212.04","214.72","491188"
"2/1/2011","216.44","224.82","216.44","224.77","1017696"
"2/2/2011","224.6","226.47","222.63","224.43","587052"
"2/3/2011","223.17","226.21","219.33","225.9","744972"
"2/4/2011","225.94","227.06","222.7","224.58","715748"
"2/7/2011","224.64","227.91","224.31","224.46","531270"
"2/8/2011","223.74","225.24","222.79","224.4","635702"
"2/9/2011","223.83","223.91","218.35","218.35","526998"
"2/10/2011","219.31","220.85","216.51","219.11","656472"
"2/11/2011","218.99","220.38","217.3","220.17","431972"
"2/15/2011","226.24","227.97","224.28","224.74","709882"
"2/16/2011","224.78","227.24","224.15","225.34","443656"
"2/17/2011","226.67","229.64","226.4","228.92","754034"
"2/18/2011","228.62","228.7","223.79","224.25","552390"
"2/22/2011","220.76","222.52","216.65","216.95","949984"
"2/23/2011","215.05","217.89","211.94","215.72","1167306"
"2/24/2011","215.72","218.56","210.58","214.35","1047232"
"2/25/2011","214.39","217.71","214.39","215.15","536878"
"2/28/2011","217.82","218.82","215.6","218.54","672210"
"3/1/2011","218.6","219.88","214.3","214.84","641486"
"3/2/2011","213.82","215.72","212.71","213.84","700900"
"3/3/2011","214.13","216.36","214.13","216.1","518236"
"3/4/2011","216.32","217.91","212.89","215.14","668434"
"3/7/2011","215.16","216.65","208.69","209.57","545930"
"3/8/2011","209.94","211.99","205.85","210.45","761516"
"3/9/2011","210.34","210.34","204.53","205.2","601304"
"3/10/2011","201.3","203.7","198.95","200.11","1110396"
"3/11/2011","199.98","207.14","198.93","206.17","902854"
"3/14/2011","206.04","206.97","202.9","204.38","576780"
"3/15/2011","202.8","209.04","198.3","207.99","1208566"
"3/16/2011","208.01","209.76","199.68","200.07","862736"
"3/17/2011","202.63","209.13","202.63","207.47","857314"
"3/18/2011","207.66","211.16","206.6","206.93","860764"
"3/21/2011","206.96","210.67","206.96","210.19","471366"
"3/22/2011","210.8","212.28","208.58","211.49","625242"
"3/23/2011","211.49","217.6","211.49","217.15","565502"
"3/24/2011","218.24","219.38","215.38","217.99","786590"
"3/25/2011","217.99","220.41","217.47","217.97","692264"
"3/28/2011","217.97","220.63","217.17","219.43","485660"
"3/29/2011","216.76","219.18","215.24","219.17","743080"
"3/30/2011","219.35","221.71","217.47","221.26","536688"
"3/31/2011","221.54","223.27","221.13","221.62","696276"
"4/1/2011","221.8","222.26","219.21","221.48","506142"
"4/4/2011","220.55","224.02","220.55","222.6","537852"
"4/5/2011","222.59","228.38","221.02","227.83","608288"
"4/6/2011","227.29","230.57","225.59","226.07","783536"
"4/7/2011","226.07","230.36","226.07","228.35","880738"
"4/8/2011","228.37","231.87","225.28","226.46","820166"
"4/11/2011","226.48","228.09","223.07","223.98","581290"
"4/12/2011","222.02","222.02","214.82","216.52","1416764"
"4/13/2011","216.18","218.11","212.42","213.74","708268"
"4/14/2011","213.73","216.05","213.11","214.67","640934"
"4/15/2011","214.29","214.9","212.48","213.64","714550"
"4/18/2011","213.6","213.6","208.78","211.36","903976"
"4/19/2011","211.38","215.86","211.38","215.5","626772"
"4/20/2011","220.48","222.66","218.83","219.62","866196"
"4/21/2011","219.68","223.07","219.68","222.49","503080"
"4/25/2011","222.75","224.07","219.92","221.17","545760"
"4/26/2011","221.19","224.12","219.53","223","642614"
"4/27/2011","223.59","224.74","218.69","224.42","908122"
"4/28/2011","224.41","226.03","221.47","221.86","523552"
"4/29/2011","222.28","223.13","219.71","221.91","679888"
"5/2/2011","221.92","222.88","217.72","218.71","774092"
"5/3/2011","218.71","220.3","214.77","215.48","996438"
"5/4/2011","217.21","217.21","209.87","212.64","1194540"
"5/5/2011","212.61","213.1","207.07","207.7","865516"
"5/6/2011","208.05","213.24","206.8","207.9","888820"
"5/9/2011","207.92","212.82","207.92","212.58","427520"
"5/10/2011","213.18","213.77","211.06","212.55","614998"
"5/11/2011","211.77","211.77","203.16","203.88","937532"
"5/12/2011","203.81","207.23","201.84","205.21","828366"
