"date","_NDXD-open","_NDXD-high","_NDXD-low","_NDXD-close","_NDXD-vol"
"1/28/2016","4197.2","4197.48","4116.5","4186.06","232231"
"1/29/2016","4186.35","4279.17","4184.31","4279.17","260755"
"2/1/2016","4254.41","4301.63","4238.2","4286.56","198334"
"2/2/2016","4262.45","4265.04","4180.57","4193.1","218518"
"2/3/2016","4213.67","4218.16","4099.24","4171.97","246619"
"2/4/2016","4158.05","4200.99","4120.58","4167.77","220093"
"2/5/2016","4150.35","4152.73","4008.45","4024.47","247928"
"2/8/2016","3947.99","3979.09","3888.78","3960.67","270207"
"2/9/2016","3903.93","4008.06","3902.74","3947.8","246579"
"2/10/2016","3996.76","4045.48","3962.7","3966.28","244838"
"2/11/2016","3910.57","3988.71","3902.86","3962.22","281233"
"2/12/2016","3996.64","4022.12","3965.74","4019.19","198319"
"2/16/2016","4077.33","4104.33","4049.88","4104.33","211792"
"2/17/2016","4138.43","4204.62","4125.83","4199.1","229644"
"2/18/2016","4212.22","4212.58","4146.1","4151.49","195587"
"2/19/2016","4129.75","4175.08","4121.59","4164.09","190377"
"2/22/2016","4203.6","4235.12","4199.93","4231.27","179402"
"2/23/2016","4209.32","4217.99","4158.56","4162.54","177775"
"2/24/2016","4116.02","4205.98","4088.12","4200.66","197818"
"2/25/2016","4212.48","4241.25","4173.25","4241.06","166784"
"2/26/2016","4273.59","4275.83","4227.29","4235.62","181492"
"2/29/2016","4228.57","4263.31","4200.15","4201.12","206526"
"3/1/2016","4238.08","4333.61","4225.93","4333.61","208015"
"3/2/2016","4328.72","4335.43","4301.09","4334.39","191251"
"3/3/2016","4330.4","4331.49","4296.32","4325.86","193629"
"3/4/2016","4334.03","4356.34","4301.35","4329","217123"
"3/7/2016","4303.81","4330.28","4271.56","4303.33","208439"
"3/8/2016","4272.72","4308.84","4258.82","4265.51","199306"
"3/9/2016","4281.1","4293.23","4258.08","4293.23","178955"
"3/10/2016","4307.87","4335.33","4232.08","4286.97","193647"
"3/11/2016","4337.12","4361.83","4320.55","4361.83","180179"
"3/14/2016","4347.94","4378.35","4347.55","4367.33","161510"
"3/15/2016","4354.38","4371.29","4339.86","4367.08","169242"
"3/16/2016","4359.67","4416.11","4357.74","4404.2","178106"
"3/17/2016","4390.06","4413.08","4376.87","4400.26","190719"
"3/18/2016","4408.82","4420.88","4387.8","4410.83","282904"
"3/21/2016","4403.09","4430.44","4400.35","4426.98","160923"
"3/22/2016","4403.47","4450.76","4401.26","4437.62","159620"
"3/23/2016","4431.82","4434.76","4394.96","4402.56","173263"
"3/24/2016","4380.23","4405.99","4374.71","4405.53","159099"
"3/28/2016","4415.04","4417.57","4393.08","4398.07","138100"
"3/29/2016","4391.19","4471.77","4384.27","4467.72","180649"
"3/30/2016","4494.7","4518.18","4481.84","4490.88","171782"
"3/31/2016","4491.01","4504.24","4478.13","4483.66","177427"
"4/1/2016","4461.77","4534.32","4452.11","4532.08","181225"
"4/4/2016","4526.39","4533.43","4503.65","4511.7","170573"
"4/5/2016","4479.11","4494.71","4465.04","4470.75","172601"
"4/6/2016","4476.35","4544.59","4476.35","4543.78","176177"
"4/7/2016","4519.02","4525.69","4459.72","4475.29","190894"
"4/8/2016","4506.97","4515.91","4459.56","4474.93","158883"
"4/11/2016","4496.26","4516.1","4458.47","4458.71","154554"
"4/12/2016","4464.07","4503.89","4435.05","4496.04","175928"
"4/13/2016","4526.92","4560.11","4524.26","4554.72","193645"
"4/14/2016","4554.66","4569.73","4541.66","4554.63","164581"
"4/15/2016","4550.31","4558.92","4531","4543.16","168479"
"4/18/2016","4535.21","4570.58","4531.11","4569.32","167226"
"4/19/2016","4573.58","4574.38","4515.98","4537.09","182425"
"4/20/2016","4539.2","4562.34","4523.9","4540.44","178134"
"4/21/2016","4540.71","4558.67","4522.85","4540.8","175819"
"4/22/2016","4478.45","4502.39","4440.14","4474.19","201893"
"4/25/2016","4459.67","4474.77","4452.87","4474.13","158227"
"4/26/2016","4480.6","4490.06","4439.38","4452.97","182502"
"4/27/2016","4412.82","4426.28","4381.17","4416.63","193878"
"4/28/2016","4419.12","4447.2","4355.3","4363.99","216140"
"4/29/2016","4367.59","4372.97","4307.1","4341.3","237646"
"5/2/2016","4350.83","4386.98","4334.59","4381.3","188046"
"5/3/2016","4349.08","4368.76","4329.76","4341.39","198434"
"5/4/2016","4314.5","4328.22","4301.07","4312.01","195080"
"5/5/2016","4326.91","4333.12","4299.61","4309.48","188835"
"5/6/2016","4290.36","4330.24","4282","4330.17","186080"
"5/9/2016","4331.66","4361.87","4329.9","4341.23","162510"
"5/10/2016","4360.73","4404.09","4351.16","4402.04","176012"
"5/11/2016","4395.88","4407.93","4360.73","4361.03","185911"
"5/12/2016","4376.09","4377.86","4312.88","4342.81","193045"
"5/13/2016","4337.83","4364.24","4318.7","4326.53","169803"
"5/16/2016","4335.33","4395.7","4329.89","4380.48","174151"
"5/17/2016","4376.55","4385.06","4311.18","4322.56","192523"
"5/18/2016","4314.34","4360.91","4305.73","4338.23","193410"
"5/19/2016","4319.86","4331.58","4284.37","4315.58","180589"
"5/20/2016","4330.07","4379.98","4329.57","4362.9","197052"
"5/23/2016","4364.73","4382.4","4353.36","4355.1","186511"
"5/24/2016","4381.34","4449.21","4380.46","4444.3","194228"
"5/25/2016","4459.26","4488.52","4453.05","4476.43","178442"
"5/26/2016","4478.57","4494.03","4469.76","4487.96","160625"
"5/27/2016","4490.96","4512.54","4489.16","4512.54","150502"
"5/31/2016","4513.85","4526.84","4497.65","4523.89","228535"
"6/1/2016","4507.18","4530.39","4502.78","4520.07","179709"
"6/2/2016","4510.81","4531.35","4488.08","4531.35","172905"
"6/3/2016","4520.98","4523.36","4480.8","4509.79","169784"
"6/6/2016","4517.88","4536.55","4510.33","4523.63","166384"
"6/7/2016","4527.86","4532.3","4511.42","4513.09","174776"
"6/8/2016","4521.1","4529.09","4505.39","4520.63","169264"
"6/9/2016","4501.15","4518.5","4494.76","4512.69","163234"
"6/10/2016","4473.08","4480.48","4447.33","4461.05","182220"
"6/13/2016","4436.12","4461.26","4419.73","4422.76","188830"
"6/14/2016","4413.71","4439.73","4392.43","4424.91","191971"
"6/15/2016","4433.68","4439.61","4404.58","4409.51","180220"
"6/16/2016","4387.9","4428.27","4362.16","4424.23","185177"
"6/17/2016","4409.75","4409.75","4363.63","4374.38","263822"
"6/20/2016","4424.11","4444.06","4397.36","4400.16","177956"
"6/21/2016","4408.03","4422.67","4398.64","4413.4","169808"
"6/22/2016","4415.46","4442.02","4400.88","4404.73","168222"
"6/23/2016","4437.61","4467.48","4420.16","4467.48","173857"
"6/24/2016","4294.8","4373.15","4274.54","4285.7","441104"
"6/27/2016","4247.71","4249","4179.74","4201.05","265965"
"6/28/2016","4245.32","4291.43","4245.29","4290.47","207409"
"6/29/2016","4323.33","4373.96","4322.36","4364.74","211655"
"6/30/2016","4378.75","4417.96","4359.57","4417.7","217118"
"7/1/2016","4411.77","4453.86","4411.76","4437.45","174513"
"7/5/2016","4414.35","4418.04","4386.56","4410.75","169034"
"7/6/2016","4388.43","4447.23","4375.72","4444.7","187609"
"7/7/2016","4451.15","4468.31","4438.8","4459.58","167277"
"7/8/2016","4484.92","4529.72","4476.5","4528.36","194726"
"7/11/2016","4544.33","4569.97","4544.33","4554.71","171845"
"7/12/2016","4579.85","4588.24","4570.56","4577.61","186628"
"7/13/2016","4589.13","4589.95","4565.7","4565.77","165082"
"7/14/2016","4597.19","4604.76","4585.7","4596.49","164117"
"7/15/2016","4602","4607.18","4579.83","4589.83","161030"
"7/18/2016","4595.06","4627.57","4591.83","4619.68","158557"
"7/19/2016","4601.68","4617.47","4595.38","4603.28","169474"
"7/20/2016","4630.85","4665.67","4623.93","4657.2","187733"
"7/21/2016","4662.95","4669.53","4634.07","4647.02","188031"
"7/22/2016","4650.98","4670.54","4635.22","4666.07","163900"
"7/25/2016","4662.9","4667.09","4650.5","4665.93","177062"
"7/26/2016","4664.1","4687.9","4648.92","4672.11","203806"
"7/27/2016","4711.11","4716.07","4685.11","4702.88","212225"
"7/28/2016","4710.23","4725.78","4696.08","4721.41","195091"
"7/29/2016","4734.7","4743.25","4715.77","4730.23","207264"
"8/1/2016","4734.44","4767.24","4728.73","4756.04","186659"
"8/2/2016","4748.42","4752.29","4689.55","4719.21","214201"
"8/3/2016","4716.58","4734.33","4712.1","4734.33","190947"
"8/4/2016","4731.54","4749.09","4719.01","4743.81","193000"
"8/5/2016","4769.17","4799.86","4763.58","4791.21","201772"
"8/8/2016","4791.1","4794.14","4770.22","4784.74","162445"
"8/9/2016","4787.92","4811.02","4786.38","4795.75","166432"
"8/10/2016","4799.83","4799.88","4771.98","4783.39","165124"
"8/11/2016","4800.59","4813.36","4790.65","4803.31","151167"
"8/12/2016","4794.35","4807.53","4790.49","4807.08","150162"
"8/15/2016","4814.77","4837.67","4812.45","4827.12","153317"
"8/16/2016","4814.21","4814.96","4796.92","4797.19","169839"
"8/17/2016","4799.03","4807.05","4772.43","4805.45","174789"
"8/18/2016","4802.33","4814.54","4794.29","4808.68","165908"
"8/19/2016","4800.2","4816","4786.27","4806.14","163274"
"8/22/2016","4797.95","4817.36","4791.06","4808.56","156021"
"8/23/2016","4828.79","4836.45","4816.76","4818.48","154705"
"8/24/2016","4812.49","4821.3","4770.73","4783.49","171478"
"8/25/2016","4773.68","4792.47","4768","4775.43","151189"
"8/26/2016","4782.46","4815.58","4758.1","4783.69","159106"
"8/29/2016","4787.93","4804.42","4784.63","4791.09","141664"
"8/30/2016","4787.77","4797.62","4760.28","4775.99","156102"
"8/31/2016","4770.23","4775.19","4751.69","4771.05","176177"
"9/1/2016","4774.81","4787.94","4750.24","4783.94","159252"
"9/2/2016","4806.14","4816.7","4781.61","4798.74","147420"
"9/6/2016","4806.66","4829.51","4797.34","4829.51","177794"
"9/7/2016","4829.91","4839.59","4813.99","4831.86","187846"
"9/8/2016","4816.48","4816.48","4791.22","4804","183979"
"9/9/2016","4763.04","4773.77","4681.54","4681.54","220869"
"9/12/2016","4656.59","4772.45","4656.51","4764.65","200761"
"9/13/2016","4740","4756.2","4701.79","4722.85","207146"
"9/14/2016","4726.75","4770.39","4726.75","4746.06","190268"
"9/15/2016","4749.71","4826.02","4748.67","4819.9","195094"
"9/16/2016","4811.79","4821.85","4794.2","4818.05","301386"
"9/19/2016","4833.84","4843.76","4787.44","4796.07","179112"
"9/20/2016","4813.78","4824.21","4797.78","4805.22","169519"
"9/21/2016","4826.58","4858.57","4797.9","4853.75","199969"
"9/22/2016","4879.28","4895.5","4876.37","4891.36","188210"
"9/23/2016","4881.45","4882.42","4853.41","4858.91","176133"
"9/26/2016","4830.17","4837.34","4812.32","4817.17","166952"
"9/27/2016","4813.89","4868.38","4811.28","4866.71","175106"
"9/28/2016","4871.84","4877.3","4850.04","4875.27","178547"
"9/29/2016","4868.46","4875.52","4819.02","4838.3","194117"
"9/30/2016","4856.1","4889.23","4846.9","4875.7","205980"
"10/3/2016","4864.63","4872.14","4848.21","4866.63","160406"
"10/4/2016","4880.57","4891.5","4841.72","4859.47","170899"
"10/5/2016","4872.98","4891.35","4870.81","4877.75","175334"
"10/6/2016","4871.95","4883.97","4851.53","4873.92","165402"
"10/7/2016","4883.94","4884.7","4840.93","4864.52","164665"
"10/10/2016","4887.73","4904.72","4885.59","4893.77","136415"
"10/11/2016","4890.17","4890.17","4804.24","4821.91","182168"
"10/12/2016","4824.27","4836.55","4806.33","4819.64","156594"
"10/13/2016","4785.59","4816.33","4760.07","4803.1","173531"
"10/14/2016","4828.9","4845.99","4806.73","4808.48","159448"
"10/17/2016","4808.47","4814.88","4790.45","4796.17","142427"
"10/18/2016","4849.91","4860.68","4837.31","4839.72","147443"
"10/19/2016","4833.81","4845.07","4830.68","4836.61","154696"
"10/20/2016","4831.31","4842.32","4805.84","4832.71","174182"
"10/21/2016","4836.54","4853.61","4822.78","4851.86","164947"
"10/24/2016","4884.16","4911.59","4880.77","4909.97","153197"
"10/25/2016","4908.18","4911.76","4885.9","4891.45","157949"
"10/26/2016","4863.52","4886.32","4846.44","4860.59","172590"
"10/27/2016","4883.07","4885.83","4831.69","4836.45","191869"
"10/28/2016","4820.5","4848.55","4794.07","4805.59","189597"
"10/31/2016","4821.31","4823.92","4801.16","4801.27","170726"
"11/1/2016","4810.3","4811.02","4726.35","4766.94","187865"
"11/2/2016","4764.83","4773.65","4717.56","4726.91","210587"
"11/3/2016","4718.53","4732.2","4673.05","4679.1","210772"
"11/4/2016","4647.59","4697.94","4647.59","4660.46","201513"
"11/7/2016","4737.98","4777.06","4731.79","4773.73","191431"
"11/8/2016","4766.48","4824.97","4757.25","4804.92","173610"
"11/9/2016","4748.91","4832.95","4747.35","4825.18","282456"
"11/10/2016","4849.71","4855.79","4685.74","4747.03","298436"
"11/11/2016","4729.14","4759.83","4711.96","4751.95","228505"
"11/14/2016","4752.61","4753.27","4677.41","4702.04","236919"
"11/15/2016","4733.57","4778.65","4727.98","4764.47","215650"
"11/16/2016","4745.03","4794.57","4742.95","4792.27","205714"
"11/17/2016","4789.79","4826.75","4781.72","4826.59","208176"
"11/18/2016","4832.81","4840.81","4804.44","4808.04","185861"
"11/21/2016","4822.03","4862.23","4819.57","4859","174532"
"11/22/2016","4876.92","4884.63","4861.08","4873.84","188680"
"11/23/2016","4856.72","4859.67","4832.59","4853.86","161674"
"11/25/2016","4861.47","4870.9","4853.04","4870.02","76807"
"11/28/2016","4861.73","4878.87","4852.71","4857.02","162562"
"11/29/2016","4859.85","4896.57","4848.89","4873.21","178879"
"11/30/2016","4876.3","4880.76","4810.81","4810.81","206443"
"12/1/2016","4806.77","4810.44","4723.57","4734.1","226496"
"12/2/2016","4734.38","4759.03","4721.41","4739.37","184893"
"12/5/2016","4762.34","4795.28","4743.53","4778.14","179816"
"12/6/2016","4786.06","4796.58","4769.39","4788.67","197485"
"12/7/2016","4778.86","4854.32","4765.44","4851.94","212259"
"12/8/2016","4849.75","4869.56","4843.04","4859.19","223107"
"12/9/2016","4878.54","4897.24","4877.18","4895.9","203870"
"12/12/2016","4878.04","4882.98","4854.27","4874.3","192756"
"12/13/2016","4893.65","4960.48","4890.15","4935.84","208571"
"12/14/2016","4943.64","4955.25","4910.76","4921.22","197415"
"12/15/2016","4925.65","4959.9","4919.81","4933.41","209591"
"12/16/2016","4945.04","4952.14","4904.38","4914.86","325775"
"12/19/2016","4919.16","4963","4911.75","4934.85","168580"
"12/20/2016","4948.34","4961.55","4944.32","4953.8","167804"
"12/21/2016","4952.07","4957.45","4938.24","4948.91","149390"
"12/22/2016","4948.36","4948.36","4917.33","4934.39","158260"
"12/23/2016","4927.53","4940.04","4922.95","4940.02","114428"
"12/27/2016","4948.92","4992.08","4947.59","4965.81","121687"
"12/28/2016","4976.42","4978.43","4922.09","4926.29","132213"
"12/29/2016","4923.93","4933.71","4903.28","4918.28","126448"
"12/30/2016","4925.36","4927.16","4853.93","4863.62","155082"
"1/3/2017","4900.85","4928.49","4884.52","4911.33","188620"
"1/4/2017","4920.79","4944.74","4919.8","4937.21","188336"
"1/5/2017","4936.35","4967.9","4935.34","4964.95","179261"
"1/6/2017","4973.87","5020.7","4957.82","5007.08","171077"
"1/9/2017","5013.82","5033.32","5009.45","5024.9","188550"
"1/10/2017","5027.5","5049.83","5016.19","5035.17","179650"
"1/11/2017","5033.88","5050.21","5012.65","5050.21","195472"
"1/12/2017","5029.28","5044.37","4995.07","5041.43","180175"
"1/13/2017","5047.56","5066.95","5045.92","5059.51","160511"
"1/17/2017","5043.07","5053.2","5029.61","5044.65","175703"
"1/18/2017","5050.26","5058.2","5039.18","5055.85","168332"
"1/19/2017","5061.1","5078.41","5041.21","5051.17","180571"
"1/20/2017","5070.15","5085.34","5050.02","5063.2","174032"
"1/23/2017","5055.97","5073.24","5035.49","5065.7","165029"
"1/24/2017","5079.61","5108.22","5068.37","5101.06","180537"
"1/25/2017","5132.87","5153.18","5129","5151.47","195995"
"1/26/2017","5164.12","5168.2","5148.85","5156.92","182749"
"1/27/2017","5169.49","5172.43","5150.18","5168.06","166340"
"1/30/2017","5146.41","5146.88","5098.34","5129.33","177709"
"1/31/2017","5107.47","5116.8","5086.33","5116.77","204148"
"2/1/2017","5157.83","5162.46","5128.9","5152.69","222356"
"2/2/2017","5141.27","5162.56","5128.76","5147.7","207398"
"2/3/2017","5153.61","5165.47","5147.58","5161.6","178686"
"2/6/2017","5154.18","5167.96","5148.06","5167.96","173228"
"2/7/2017","5178.85","5196.27","5174.34","5185.88","191910"
"2/8/2017","5176.5","5201.57","5168.98","5196.58","194506"
"2/9/2017","5200.17","5221.62","5196.07","5212.16","194384"
"2/10/2017","5219.81","5234.27","5212.84","5226.69","185201"
"2/13/2017","5242.49","5262.42","5241","5256.82","184001"
"2/14/2017","5251.36","5271.1","5238.69","5271.07","194516"
"2/15/2017","5266.12","5304.34","5264.44","5302.39","208366"
"2/16/2017","5306.38","5316.79","5287.54","5300.64","194360"
"2/17/2017","5295.49","5324.72","5291.7","5324.72","187558"
"2/21/2017","5334.57","5353.16","5330.47","5350.73","193511"
"2/22/2017","5345.18","5354.73","5335.8","5352.13","187233"
